,,update_count,driving_time,routes
178,72,6,0.45666666666666667,"['105', '105', '105', '114A', '114A', '114A']"
72,68,6,2.1899999999999995,"['105', '105', '105', '114A', '114A', '114A']"
68,72,2,1.0666666666666667,"['105', '105']"
72,412,2,5.6,"['105', '105']"
412,413,2,0.7666666666666667,"['105', '105']"
413,352,2,0.55,"['105', '105']"
408,423,2,0.9166666666666666,"['105', '105']"
423,325,2,2.2,"['105', '105']"
325,91,8,0.9714285714285714,"['105', '105', '114A', '114A', '114B', '114B', '114B', '114B']"
91,372,10,0.7740740740740742,"['105', '105', '114A', '114A', '114A', '114A', '114B', '114B', '114B', '114B']"
372,169,2,1.9,"['105', '105']"
169,123,2,0.6666666666666666,"['105', '105']"
123,125,2,0.9833333333333333,"['105', '105']"
125,168,2,2.8,"['105', '105']"
168,167,6,0.4600000000000001,"['105', '105', '114B', '114B', '114B', '114B']"
167,166,6,0.40333333333333343,"['105', '105', '114B', '114B', '114B', '114B']"
166,355,8,0.48571428571428577,"['105', '105', '114A', '114A', '114B', '114B', '114B', '114B']"
42,373,15,0.8273809523809523,"['11', '11', '11', '11', '11', '31', '31', '31', '31', '31', '32', '32', '32', '32', '32']"
373,143,5,1.3666666666666665,"['11', '31', '31', '32', '32']"
143,79,1,0.7,['11']
79,107,1,0.48333333333333334,['11']
107,106,1,0.48333333333333334,['11']
106,181,5,1.2000000000000002,"['11', '27', '27', '27', '27']"
181,262,5,1.2666666666666666,"['11', '27', '27', '27', '27']"
262,268,2,0.35,"['11', '91']"
268,273,2,0.35,"['11', '91']"
273,279,2,0.6666666666666666,"['11', '91']"
279,281,1,1.1166666666666667,['11']
281,282,1,1.35,['11']
282,122,2,1.05,"['11', '12']"
122,298,3,1.5083333333333333,"['11', '12', '91']"
298,184,3,2.2916666666666665,"['11', '12', '91']"
184,330,3,1.4916666666666667,"['11', '12', '91']"
330,158,2,1.4166666666666667,"['11', '12']"
158,11,1,2.783333333333333,['11']
11,86,28,0.8956790123456793,"['11', '3', '3', '3', '3', '3', '49', '49', '49', '49', '51', '51', '51', '51', '52', '52', '53-O', '53-O', '53-O', '55', '55', '61', '62', '62', '62', '62', '8', '91']"
86,55,8,2.3642857142857148,"['11', '48', '48', '48', '48', '49', '49', '49']"
55,158,14,1.9974358974358974,"['11', '11', '12', '12', '12', '12', '48', '48', '48', '48', '49', '49', '49', '49']"
11,55,1,5.233333333333333,['11']
158,330,8,0.8904761904761906,"['11', '11', '11', '11', '12', '12', '12', '12']"
330,9,8,1.5976190476190477,"['11', '11', '11', '11', '114A', '114B', '114B', '49']"
9,184,12,1.7909090909090908,"['11', '11', '11', '11', '51', '52', '52', '52', '53-O', '53-O', '57', '57']"
184,298,12,1.7484848484848483,"['11', '11', '11', '11', '12', '12', '12', '12', '91', '91', '91', '91']"
298,282,8,1.0976190476190482,"['11', '11', '11', '11', '12', '12', '12', '12']"
282,281,4,0.9111111111111112,"['11', '11', '11', '11']"
281,279,4,1.1111111111111112,"['11', '11', '11', '11']"
279,273,8,1.3404761904761908,"['11', '11', '11', '11', '91', '91', '91', '91']"
273,268,8,0.6095238095238096,"['11', '11', '11', '11', '91', '91', '91', '91']"
268,262,8,0.5785714285714286,"['11', '11', '11', '11', '91', '91', '91', '91']"
262,181,4,0.5611111111111111,"['11', '11', '11', '11']"
181,106,5,0.6166666666666667,"['11', '11', '11', '11', '27']"
106,79,4,0.5611111111111111,"['11', '11', '11', '11']"
79,143,4,0.5,"['11', '11', '11', '11']"
143,373,10,0.9388888888888889,"['11', '11', '11', '11', '31', '31', '31', '32', '32', '32']"
373,42,20,1.5798245614035087,"['11', '11', '11', '11', '11', '11', '11', '11', '31', '31', '31', '31', '31', '31', '32', '32', '32', '32', '32', '32']"
12,330,7,0.7527777777777778,"['114A', '114A', '114B', '114B', '114B', '114B', '49']"
9,126,3,14.0,"['114A', '114B', '114B']"
67,178,6,5.196666666666667,"['114A', '114A', '114B', '114B', '114B', '114B']"
178,423,6,0.37666666666666665,"['114A', '114A', '114B', '114B', '114B', '114B']"
423,182,6,0.56,"['114A', '114A', '114B', '114B', '114B', '114B']"
182,318,6,0.6266666666666667,"['114A', '114A', '114B', '114B', '114B', '114B']"
318,91,2,1.4,"['114A', '114A']"
372,420,2,0.7833333333333333,"['114A', '114A']"
420,419,2,0.6333333333333333,"['114A', '114A']"
419,319,2,0.48333333333333334,"['114A', '114A']"
319,418,2,0.8333333333333334,"['114A', '114A']"
418,355,9,0.7229166666666669,"['114A', '114A', '114A', '114A', '114A', '114B', '114B', '114B', '114B']"
355,422,2,0.8333333333333334,"['114A', '114A']"
422,421,2,0.38333333333333336,"['114A', '114A']"
421,345,3,0.5333333333333334,"['114A', '114A', '114B']"
345,344,2,0.6666666666666666,"['114A', '114A']"
344,403,4,0.45,"['114A', '114A', '114A', '114A']"
402,344,2,0.18333333333333332,"['114A', '114A']"
344,345,3,1.0,"['114A', '114A', '114A']"
345,421,7,0.5222222222222223,"['114A', '114A', '114A', '114B', '114B', '114B', '114B']"
421,422,7,0.4055555555555556,"['114A', '114A', '114A', '114B', '114B', '114B', '114B']"
422,418,7,0.43333333333333346,"['114A', '114A', '114A', '114B', '114B', '114B', '114B']"
355,174,4,0.4277777777777778,"['114A', '114A', '114A', '114B']"
174,418,4,0.5833333333333334,"['114A', '114A', '114A', '114B']"
418,419,3,1.0083333333333333,"['114A', '114A', '114A']"
419,420,3,0.6916666666666667,"['114A', '114A', '114A']"
420,91,3,1.2416666666666667,"['114A', '114A', '114A']"
91,320,4,1.9944444444444447,"['114A', '114A', '114A', '114B']"
320,169,4,0.8944444444444445,"['114A', '114A', '114A', '114B']"
169,320,4,1.3111111111111113,"['114A', '114A', '114A', '114B']"
372,91,4,0.5333333333333333,"['114A', '114A', '114A', '114B']"
91,325,4,0.7333333333333334,"['114A', '114A', '114A', '114B']"
325,318,4,0.43333333333333335,"['114A', '114A', '114A', '114B']"
318,423,4,0.8833333333333333,"['114A', '114A', '114A', '114B']"
423,178,4,0.6888888888888889,"['114A', '114A', '114A', '114B']"
67,298,3,11.141666666666666,"['114A', '114A', '114A']"
298,330,3,1.1916666666666667,"['114A', '114A', '114A']"
330,126,3,16.375,"['114A', '114B', '114B']"
318,325,4,1.038888888888889,"['114B', '114B', '114B', '114B']"
325,415,4,0.7833333333333333,"['114B', '114B', '114B', '114B']"
415,416,4,0.5666666666666667,"['114B', '114B', '114B', '114B']"
416,417,4,0.34444444444444444,"['114B', '114B', '114B', '114B']"
417,345,4,0.538888888888889,"['114B', '114B', '114B', '114B']"
418,422,1,0.45,['114B']
422,414,1,0.3,['114B']
414,421,1,0.15,['114B']
345,417,1,0.4666666666666667,['114B']
417,416,1,0.6,['114B']
416,415,1,0.75,['114B']
415,91,1,1.7833333333333334,['114B']
182,72,1,2.216666666666667,['114B']
