,,update_count,driving_time,routes
2203,2205,1,0.0,['14']
2205,2204,1,1.0,['14']
2204,202,1,1.0,['14']
202,614,1,0.0,['14']
614,2160,1,1.0,['14']
2160,606,1,0.0,['14']
606,607,1,1.0,['14']
607,2161,1,0.0,['14']
2161,233,1,1.0,['14']
233,1995,1,0.0,['14']
1995,1777,1,1.0,['14']
2143,255,2,1.0,"['14', '41']"
255,1651,2,0.0,"['14', '41']"
1651,1655,2,1.0,"['14', '41']"
1655,45,2,1.0,"['14', '41']"
45,1652,2,0.0,"['14', '41']"
1652,1640,2,1.0,"['14', '41']"
1640,867,2,0.0,"['14', '41']"
867,149,1,0.0,['14']
149,153,1,0.0,['14']
153,637,1,0.0,['14']
637,267,1,1.0,['14']
267,1869,1,0.0,['14']
1869,273,1,0.0,['14']
273,278,1,0.0,['14']
278,868,1,0.0,['14']
868,869,1,1.0,['14']
869,176,1,1.0,['14']
176,871,1,0.0,['14']
871,185,1,1.0,['14']
185,189,1,0.0,['14']
189,870,1,1.0,['14']
870,667,1,1.0,['14']
667,283,1,1.0,['14']
283,288,1,1.0,['14']
812,811,3,1.0,"['15', '15', '15']"
811,1342,5,0.25,"['15', '15', '15', '19', '19']"
1342,814,6,0.8,"['15', '15', '15', '19', '19', '19']"
814,815,6,1.2000000000000002,"['15', '15', '15', '19', '19', '19']"
815,486,6,1.0,"['15', '15', '15', '19', '19', '19']"
486,493,6,0.6000000000000001,"['15', '15', '15', '19', '19', '19']"
493,489,6,0.4,"['15', '15', '15', '19', '19', '19']"
489,501,6,1.0,"['15', '15', '15', '19', '19', '19']"
501,420,6,0.4,"['15', '15', '15', '19', '19', '19']"
420,481,6,1.0,"['15', '15', '15', '19', '19', '19']"
481,482,9,0.7500000000000001,"['15', '15', '15', '16', '16', '16', '19', '19', '19']"
482,496,9,0.6250000000000001,"['15', '15', '15', '16', '16', '16', '19', '19', '19']"
496,2131,9,0.625,"['15', '15', '15', '16', '16', '16', '19', '19', '19']"
2131,1867,3,1.0,"['15', '15', '15']"
1867,1573,3,0.0,"['15', '15', '15']"
1573,1574,3,1.0,"['15', '15', '15']"
1574,361,3,1.0,"['15', '15', '15']"
361,1725,3,0.0,"['15', '15', '15']"
1725,861,3,1.0,"['15', '15', '15']"
861,1871,3,1.0,"['15', '15', '15']"
1871,1870,3,0.0,"['15', '15', '15']"
1870,1569,3,1.0,"['15', '15', '15']"
1569,1570,3,0.0,"['15', '15', '15']"
1570,1571,3,1.0,"['15', '15', '15']"
1571,40,3,0.0,"['15', '15', '15']"
40,749,3,1.0,"['15', '15', '15']"
749,739,6,0.6000000000000001,"['15', '15', '15', '50', '50', '50']"
739,742,6,0.4,"['15', '15', '15', '50', '50', '50']"
742,257,6,0.6000000000000001,"['15', '15', '15', '50', '50', '50']"
257,662,3,1.0,"['15', '15', '15']"
662,663,3,1.0,"['15', '15', '15']"
663,664,3,0.0,"['15', '15', '15']"
664,665,3,1.0,"['15', '15', '15']"
665,6,3,0.0,"['15', '15', '15']"
6,763,6,0.6000000000000001,"['15', '15', '15', '48', '48', '48']"
763,764,6,1.0,"['15', '15', '15', '48', '48', '48']"
764,961,3,1.0,"['15', '15', '15']"
961,962,3,0.0,"['15', '15', '15']"
962,964,3,1.0,"['15', '15', '15']"
964,7,3,1.0,"['15', '15', '15']"
7,966,3,0.0,"['15', '15', '15']"
966,967,3,1.0,"['15', '15', '15']"
967,980,3,1.0,"['15', '15', '15']"
980,8,3,0.0,"['15', '15', '15']"
8,968,3,1.0,"['15', '15', '15']"
968,969,3,0.0,"['15', '15', '15']"
969,126,3,1.0,"['15', '15', '15']"
126,1868,3,1.0,"['15', '15', '15']"
1868,9,3,1.0,"['15', '15', '15']"
9,141,3,0.0,"['15', '15', '15']"
141,45,3,0.0,"['15', '15', '15']"
45,2012,3,1.0,"['15', '15', '15']"
2012,2175,3,0.0,"['15', '15', '15']"
2175,2174,3,1.0,"['15', '15', '15']"
2174,979,3,1.0,"['15', '15', '15']"
979,2180,3,1.0,"['15', '15', '15']"
2180,1922,3,0.0,"['15', '15', '15']"
1922,2247,3,1.0,"['15', '15', '15']"
2247,1934,3,1.0,"['15', '15', '15']"
1934,2013,3,1.0,"['15', '15', '15']"
2013,2101,3,0.0,"['15', '15', '15']"
2101,2227,7,0.16666666666666669,"['15', '15', '15', '34', '34', '94', '94']"
2227,2101,2,1.0,"['15', '15']"
2101,2013,2,1.0,"['15', '15']"
2013,1934,2,1.0,"['15', '15']"
1934,2247,2,0.0,"['15', '15']"
2247,1922,2,1.0,"['15', '15']"
1922,2180,2,0.0,"['15', '15']"
2180,979,2,1.0,"['15', '15']"
979,2174,2,1.0,"['15', '15']"
2174,2175,2,1.0,"['15', '15']"
2175,2012,2,0.0,"['15', '15']"
2012,45,2,1.0,"['15', '15']"
45,141,2,1.0,"['15', '15']"
141,9,2,0.0,"['15', '15']"
9,970,2,1.0,"['15', '15']"
970,1868,2,0.0,"['15', '15']"
1868,126,2,0.0,"['15', '15']"
126,117,2,1.0,"['15', '15']"
117,969,2,0.0,"['15', '15']"
969,968,2,1.0,"['15', '15']"
968,980,2,1.0,"['15', '15']"
980,967,2,1.0,"['15', '15']"
967,966,2,1.0,"['15', '15']"
966,965,2,0.0,"['15', '15']"
965,964,2,0.0,"['15', '15']"
964,963,2,1.0,"['15', '15']"
963,962,2,0.0,"['15', '15']"
962,961,2,1.0,"['15', '15']"
961,764,2,1.0,"['15', '15']"
764,762,4,0.6666666666666667,"['15', '15', '48', '48']"
762,763,4,0.6666666666666667,"['15', '15', '48', '48']"
763,6,4,0.6666666666666667,"['15', '15', '48', '48']"
6,665,2,0.0,"['15', '15']"
665,663,2,0.0,"['15', '15']"
663,662,2,1.0,"['15', '15']"
662,257,2,1.0,"['15', '15']"
257,742,2,0.0,"['15', '15']"
742,739,4,0.33333333333333337,"['15', '15', '50', '50']"
739,749,4,0.6666666666666667,"['15', '15', '50', '50']"
749,40,2,1.0,"['15', '15']"
40,1571,2,0.0,"['15', '15']"
1571,1570,2,1.0,"['15', '15']"
1570,1870,2,0.0,"['15', '15']"
1870,1871,2,0.0,"['15', '15']"
1871,861,2,1.0,"['15', '15']"
861,1725,2,1.0,"['15', '15']"
1725,361,2,0.0,"['15', '15']"
361,1574,2,2.0,"['15', '15']"
1574,1573,2,0.0,"['15', '15']"
1573,1867,2,1.0,"['15', '15']"
1867,1572,2,0.0,"['15', '15']"
1572,2131,2,1.0,"['15', '15']"
2131,496,2,1.0,"['15', '15']"
496,482,6,0.6000000000000001,"['15', '15', '16', '16', '19', '19']"
482,481,6,0.0,"['15', '15', '16', '16', '19', '19']"
481,420,4,1.0,"['15', '15', '19', '19']"
420,501,4,0.0,"['15', '15', '19', '19']"
501,489,4,0.0,"['15', '15', '19', '19']"
489,493,4,0.6666666666666667,"['15', '15', '19', '19']"
493,486,4,0.6666666666666667,"['15', '15', '19', '19']"
486,813,4,1.0,"['15', '15', '19', '19']"
813,815,4,0.33333333333333337,"['15', '15', '19', '19']"
815,2267,4,1.0,"['15', '15', '19', '19']"
2267,811,4,0.6666666666666667,"['15', '15', '19', '19']"
811,810,2,1.0,"['15', '15']"
810,812,2,0.0,"['15', '15']"
1991,1992,3,1.0,"['16', '16', '16']"
1992,1990,3,2.0,"['16', '16', '16']"
1990,1989,3,1.0,"['16', '16', '16']"
1989,1462,3,1.0,"['16', '16', '16']"
1462,826,3,1.0,"['16', '16', '16']"
826,830,3,1.0,"['16', '16', '16']"
830,825,3,0.0,"['16', '16', '16']"
825,833,3,1.0,"['16', '16', '16']"
833,827,6,0.6000000000000001,"['16', '16', '16', '9', '9', '9']"
827,991,3,1.0,"['16', '16', '16']"
991,2134,3,2.0,"['16', '16', '16']"
2134,822,3,1.0,"['16', '16', '16']"
822,557,3,1.0,"['16', '16', '16']"
557,831,3,1.0,"['16', '16', '16']"
831,818,3,1.0,"['16', '16', '16']"
818,829,3,1.0,"['16', '16', '16']"
829,824,3,1.0,"['16', '16', '16']"
824,819,3,0.0,"['16', '16', '16']"
819,821,3,1.0,"['16', '16', '16']"
821,2077,3,2.0,"['16', '16', '16']"
2077,823,3,1.0,"['16', '16', '16']"
823,817,3,0.0,"['16', '16', '16']"
817,832,3,1.0,"['16', '16', '16']"
832,828,3,1.0,"['16', '16', '16']"
828,481,3,1.0,"['16', '16', '16']"
2131,487,10,0.6666666666666667,"['16', '16', '16', '19', '19', '19', '2', '2', '2', '2']"
487,479,10,0.3333333333333334,"['16', '16', '16', '19', '19', '19', '2', '2', '2', '2']"
479,492,10,0.8888888888888888,"['16', '16', '16', '19', '19', '19', '2', '2', '2', '2']"
492,490,10,0.3333333333333334,"['16', '16', '16', '19', '19', '19', '2', '2', '2', '2']"
490,2081,3,1.0,"['16', '16', '16']"
2081,834,5,0.0,"['16', '16', '16', '18', '18']"
834,2080,5,2.0,"['16', '16', '16', '18', '18']"
2080,1793,5,0.0,"['16', '16', '16', '18', '18']"
1793,1794,5,1.0,"['16', '16', '16', '18', '18']"
1794,1795,5,2.0,"['16', '16', '16', '18', '18']"
1795,981,5,1.0,"['16', '16', '16', '18', '18']"
981,974,9,1.0,"['16', '16', '16', '18', '18', '2', '2', '2', '2']"
974,237,9,0.875,"['16', '16', '16', '18', '18', '2', '2', '2', '2']"
237,973,9,0.12500000000000003,"['16', '16', '16', '18', '18', '2', '2', '2', '2']"
973,972,9,0.875,"['16', '16', '16', '18', '18', '2', '2', '2', '2']"
972,2113,9,1.0,"['16', '16', '16', '18', '18', '2', '2', '2', '2']"
2113,2112,9,2.0,"['16', '16', '16', '18', '18', '2', '2', '2', '2']"
2112,2111,9,1.0,"['16', '16', '16', '18', '18', '2', '2', '2', '2']"
2111,2074,9,1.0,"['16', '16', '16', '18', '18', '2', '2', '2', '2']"
2074,2041,9,0.25000000000000006,"['16', '16', '16', '18', '18', '2', '2', '2', '2']"
2041,2040,9,0.875,"['16', '16', '16', '18', '18', '2', '2', '2', '2']"
2040,2039,9,1.0,"['16', '16', '16', '18', '18', '2', '2', '2', '2']"
2039,2110,5,1.5,"['16', '16', '18', '18', '2']"
2110,2039,3,2.0,"['16', '16', '2']"
2039,2040,11,0.8999999999999999,"['16', '16', '18', '18', '18', '2', '25', '25', '25', '25', '25']"
2040,2041,11,0.3,"['16', '16', '18', '18', '18', '2', '25', '25', '25', '25', '25']"
2041,2074,11,0.8000000000000002,"['16', '16', '18', '18', '18', '2', '25', '25', '25', '25', '25']"
2074,2111,3,1.0,"['16', '16', '2']"
2111,2112,6,1.0,"['16', '16', '18', '18', '18', '2']"
2112,971,6,2.6,"['16', '16', '18', '18', '18', '2']"
971,972,6,0.4,"['16', '16', '18', '18', '18', '2']"
972,237,6,1.0,"['16', '16', '18', '18', '18', '2']"
237,974,6,0.8,"['16', '16', '18', '18', '18', '2']"
974,981,6,1.0,"['16', '16', '18', '18', '18', '2']"
981,1795,5,1.0,"['16', '16', '18', '18', '18']"
1795,1794,5,1.0,"['16', '16', '18', '18', '18']"
1794,1793,5,0.75,"['16', '16', '18', '18', '18']"
1793,2080,5,0.5,"['16', '16', '18', '18', '18']"
2080,834,5,1.5,"['16', '16', '18', '18', '18']"
834,2081,5,0.5,"['16', '16', '18', '18', '18']"
2081,490,2,0.0,"['16', '16']"
490,492,5,0.5,"['16', '16', '19', '19', '2']"
492,479,5,1.0,"['16', '16', '19', '19', '2']"
479,487,5,0.25,"['16', '16', '19', '19', '2']"
487,496,4,1.0,"['16', '16', '19', '19']"
481,828,2,1.0,"['16', '16']"
828,832,2,1.0,"['16', '16']"
832,817,2,1.0,"['16', '16']"
817,823,2,0.0,"['16', '16']"
823,2077,2,1.0,"['16', '16']"
2077,821,2,1.0,"['16', '16']"
821,1019,2,0.0,"['16', '16']"
824,829,2,1.0,"['16', '16']"
829,818,2,1.0,"['16', '16']"
818,831,2,1.0,"['16', '16']"
831,557,2,1.0,"['16', '16']"
557,822,2,1.0,"['16', '16']"
822,2134,2,1.0,"['16', '16']"
2134,820,2,0.0,"['16', '16']"
820,991,2,1.0,"['16', '16']"
991,827,2,1.0,"['16', '16']"
827,833,4,1.0,"['16', '16', '9', '9']"
833,830,2,1.0,"['16', '16']"
830,826,2,1.0,"['16', '16']"
826,1462,2,1.0,"['16', '16']"
1462,1989,2,1.0,"['16', '16']"
1989,1990,2,1.0,"['16', '16']"
1990,1991,2,1.0,"['16', '16']"
713,1176,3,0.0,"['18', '18', '18']"
1176,1183,3,0.5,"['18', '18', '18']"
1183,1623,3,0.5,"['18', '18', '18']"
1623,1625,3,0.5,"['18', '18', '18']"
1625,1158,3,1.0,"['18', '18', '18']"
1158,242,3,0.5,"['18', '18', '18']"
242,249,3,1.0,"['18', '18', '18']"
249,1624,3,0.0,"['18', '18', '18']"
1624,1626,3,1.0,"['18', '18', '18']"
1626,1629,3,1.0,"['18', '18', '18']"
1629,2085,3,0.0,"['18', '18', '18']"
2085,2214,3,1.0,"['18', '18', '18']"
2214,2079,3,1.0,"['18', '18', '18']"
2079,2086,3,1.0,"['18', '18', '18']"
2086,1389,3,1.0,"['18', '18', '18']"
1389,254,7,0.5000000000000001,"['18', '18', '18', '71', '71', '71', '71']"
254,1622,7,0.6666666666666667,"['18', '18', '18', '71', '71', '71', '71']"
1622,332,3,0.0,"['18', '18', '18']"
332,321,3,1.0,"['18', '18', '18']"
321,1619,3,0.0,"['18', '18', '18']"
1619,1499,3,1.0,"['18', '18', '18']"
1499,1498,3,1.0,"['18', '18', '18']"
1498,297,3,0.5,"['18', '18', '18']"
297,1497,3,1.0,"['18', '18', '18']"
1497,1496,3,1.0,"['18', '18', '18']"
1496,1495,3,0.0,"['18', '18', '18']"
1495,923,3,1.0,"['18', '18', '18']"
923,1549,3,0.5,"['18', '18', '18']"
1549,1548,3,0.5,"['18', '18', '18']"
1548,1547,3,1.0,"['18', '18', '18']"
1547,2210,5,0.75,"['18', '18', '18', '51', '51']"
2210,248,3,1.0,"['18', '18', '18']"
248,1434,3,0.5,"['18', '18', '18']"
1434,1832,3,1.0,"['18', '18', '18']"
1832,628,3,0.5,"['18', '18', '18']"
628,2087,3,1.0,"['18', '18', '18']"
2087,2043,3,0.5,"['18', '18', '18']"
2043,2039,3,2.5,"['18', '18', '18']"
2074,2042,8,0.5714285714285716,"['18', '18', '18', '25', '25', '25', '25', '25']"
2042,2111,3,0.5,"['18', '18', '18']"
2081,2083,3,1.0,"['18', '18', '18']"
2083,2026,7,0.8333333333333334,"['18', '18', '18', '2', '2', '2', '2']"
2026,19,3,0.5,"['18', '18', '18']"
19,977,3,0.5,"['18', '18', '18']"
977,978,3,0.5,"['18', '18', '18']"
978,495,3,1.0,"['18', '18', '18']"
495,507,6,0.6000000000000001,"['18', '18', '18', '19', '19', '19']"
507,866,4,1.6666666666666667,"['18', '18', '18', '19']"
866,1630,3,0.0,"['18', '18', '18']"
1630,270,3,1.0,"['18', '18', '18']"
270,275,3,1.0,"['18', '18', '18']"
275,2230,3,0.0,"['18', '18', '18']"
2230,925,3,1.0,"['18', '18', '18']"
925,927,3,0.5,"['18', '18', '18']"
927,357,3,0.5,"['18', '18', '18']"
357,926,3,0.5,"['18', '18', '18']"
926,376,3,0.0,"['18', '18', '18']"
376,383,3,1.0,"['18', '18', '18']"
383,1555,3,0.5,"['18', '18', '18']"
1555,1566,4,0.6666666666666667,"['18', '18', '18', '19']"
1566,1558,4,0.6666666666666667,"['18', '18', '18', '19']"
1558,1218,4,0.6666666666666667,"['18', '18', '18', '19']"
1218,1217,3,1.0,"['18', '18', '18']"
1217,2231,3,0.0,"['18', '18', '18']"
2231,987,3,1.0,"['18', '18', '18']"
987,2201,6,0.8,"['18', '18', '18', '48', '48', '48']"
2201,987,4,0.0,"['18', '18', '48', '48']"
987,2231,2,1.0,"['18', '18']"
2231,1217,2,1.0,"['18', '18']"
1217,1218,2,0.0,"['18', '18']"
1218,1558,4,1.0,"['18', '18', '19', '19']"
1558,1566,4,0.33333333333333337,"['18', '18', '19', '19']"
1566,1555,4,0.6666666666666667,"['18', '18', '19', '19']"
1555,383,2,1.0,"['18', '18']"
383,376,2,0.0,"['18', '18']"
376,926,2,1.0,"['18', '18']"
926,357,2,0.0,"['18', '18']"
357,927,2,1.0,"['18', '18']"
927,925,2,0.0,"['18', '18']"
925,2230,2,1.0,"['18', '18']"
2230,270,2,1.0,"['18', '18']"
270,1630,2,0.0,"['18', '18']"
1630,866,2,1.0,"['18', '18']"
866,500,2,1.0,"['18', '18']"
500,507,4,0.33333333333333337,"['18', '18', '19', '19']"
507,495,4,1.0,"['18', '18', '19', '19']"
495,978,2,1.0,"['18', '18']"
978,19,2,1.0,"['18', '18']"
19,2026,2,0.0,"['18', '18']"
2026,2082,3,0.5,"['18', '18', '2']"
2082,2083,3,0.5,"['18', '18', '2']"
2083,2081,2,1.0,"['18', '18']"
2110,2043,2,0.0,"['18', '18']"
2043,2087,7,0.8333333333333334,"['18', '18', '25', '25', '25', '25', '25']"
2087,628,7,0.33333333333333337,"['18', '18', '25', '25', '25', '25', '25']"
628,1832,7,0.33333333333333337,"['18', '18', '25', '25', '25', '25', '25']"
1832,1434,2,1.0,"['18', '18']"
1434,248,2,1.0,"['18', '18']"
248,2210,2,1.0,"['18', '18']"
2210,1547,5,0.5,"['18', '18', '51', '51', '51']"
1547,1548,2,1.0,"['18', '18']"
1548,1549,2,0.0,"['18', '18']"
1549,923,2,1.0,"['18', '18']"
923,1495,2,0.0,"['18', '18']"
1495,1496,2,1.0,"['18', '18']"
1496,1497,2,0.0,"['18', '18']"
1497,297,2,1.0,"['18', '18']"
297,1498,2,1.0,"['18', '18']"
1498,1499,2,1.0,"['18', '18']"
1499,1619,2,1.0,"['18', '18']"
1619,321,2,0.0,"['18', '18']"
321,332,2,1.0,"['18', '18']"
332,1622,2,0.0,"['18', '18']"
1622,254,3,0.5,"['18', '18', '71']"
254,1389,3,0.5,"['18', '18', '71']"
1389,2213,2,0.0,"['18', '18']"
2213,2086,2,1.0,"['18', '18']"
2086,2079,2,1.0,"['18', '18']"
2079,2214,2,1.0,"['18', '18']"
2214,2085,2,1.0,"['18', '18']"
2085,1629,2,0.0,"['18', '18']"
1629,1626,2,1.0,"['18', '18']"
1626,1624,2,1.0,"['18', '18']"
1624,249,2,1.0,"['18', '18']"
249,242,2,1.0,"['18', '18']"
242,1158,2,1.0,"['18', '18']"
1158,1625,2,1.0,"['18', '18']"
1625,1623,2,1.0,"['18', '18']"
1623,1183,2,1.0,"['18', '18']"
1183,1176,7,0.16666666666666669,"['18', '18', '25', '25', '25', '25', '25']"
1176,713,2,1.0,"['18', '18']"
152,1966,4,0.6666666666666667,"['19', '19', '40', '40']"
1966,600,2,1.0,"['19', '19']"
600,603,2,0.0,"['19', '19']"
603,604,2,1.0,"['19', '19']"
604,601,2,0.0,"['19', '19']"
601,602,2,1.0,"['19', '19']"
602,1950,2,1.0,"['19', '19']"
1950,0,2,1.0,"['19', '19']"
0,506,2,1.0,"['19', '19']"
506,505,2,0.0,"['19', '19']"
505,504,2,1.0,"['19', '19']"
504,494,2,0.0,"['19', '19']"
494,2241,2,1.0,"['19', '19']"
2241,503,2,0.0,"['19', '19']"
503,1980,2,2.0,"['19', '19']"
1980,1979,2,0.0,"['19', '19']"
1979,2240,2,1.0,"['19', '19']"
2240,2238,2,0.0,"['19', '19']"
2238,2239,2,1.0,"['19', '19']"
2239,1559,2,0.0,"['19', '19']"
1559,1557,2,1.0,"['19', '19']"
1557,1554,2,1.0,"['19', '19']"
1554,84,2,1.0,"['19', '19']"
84,82,2,0.0,"['19', '19']"
82,1562,2,1.0,"['19', '19']"
1562,1563,2,1.0,"['19', '19']"
1563,1552,2,0.0,"['19', '19']"
1552,1564,2,0.0,"['19', '19']"
1564,306,2,1.0,"['19', '19']"
306,1561,2,0.0,"['19', '19']"
1561,1923,2,1.0,"['19', '19']"
1923,1550,2,1.0,"['19', '19']"
1550,299,2,0.0,"['19', '19']"
299,935,2,1.0,"['19', '19']"
935,1556,2,0.0,"['19', '19']"
1556,1218,2,0.0,"['19', '19']"
1555,1553,2,0.0,"['19', '19']"
1553,1567,2,1.0,"['19', '19']"
1567,1565,2,1.0,"['19', '19']"
1565,1560,2,0.0,"['19', '19']"
1560,866,2,1.0,"['19', '19']"
2037,500,2,1.0,"['19', '19']"
495,2,2,1.0,"['19', '19']"
2,508,2,1.0,"['19', '19']"
508,483,2,0.0,"['19', '19']"
483,10,2,1.0,"['19', '19']"
10,490,2,0.0,"['19', '19']"
1342,502,2,0.0,"['19', '19']"
502,1830,2,1.0,"['19', '19']"
1830,484,2,2.0,"['19', '19']"
484,1278,9,0.6250000000000001,"['19', '19', '251', '251', '251', '53', '53', '53', '53']"
1278,12,9,0.625,"['19', '19', '251', '251', '251', '53', '53', '53', '53']"
12,809,12,0.36363636363636365,"['19', '19', '251', '251', '251', '53', '53', '53', '53', '8', '8', '8']"
809,1279,9,2.1250000000000004,"['19', '19', '39', '39', '39', '39', '8', '8', '8']"
1279,1065,6,0.8,"['19', '19', '55', '8', '8', '8']"
1065,1064,5,2.0,"['19', '19', '8', '8', '8']"
1064,1437,5,1.5,"['19', '19', '19', '8', '8']"
1538,809,9,1.3750000000000002,"['19', '19', '19', '6', '6', '6', '6', '8', '8']"
809,12,3,1.0,"['19', '19', '19']"
12,488,3,3.0,"['19', '19', '19']"
488,1830,3,0.5,"['19', '19', '19']"
1830,502,3,0.5,"['19', '19', '19']"
502,1342,3,1.0,"['19', '19', '19']"
490,10,3,0.5,"['19', '19', '19']"
10,483,3,0.5,"['19', '19', '19']"
483,508,3,1.0,"['19', '19', '19']"
508,2,3,0.0,"['19', '19', '19']"
2,495,3,0.0,"['19', '19', '19']"
507,500,2,1.0,"['19', '19']"
500,2037,2,0.0,"['19', '19']"
2037,1240,2,0.0,"['19', '19']"
1240,387,2,1.0,"['19', '19']"
387,1229,2,1.0,"['19', '19']"
1229,34,2,0.0,"['19', '19']"
34,1230,2,0.0,"['19', '19']"
1230,747,2,1.0,"['19', '19']"
747,1231,5,0.25,"['19', '19', '50', '50', '50']"
1231,1224,5,0.75,"['19', '19', '50', '50', '50']"
1224,1232,5,0.75,"['19', '19', '50', '50', '50']"
1232,767,5,0.25,"['19', '19', '50', '50', '50']"
767,535,2,0.0,"['19', '19']"
535,1233,2,1.0,"['19', '19']"
1233,1234,2,0.0,"['19', '19']"
1234,14,2,1.0,"['19', '19']"
14,1235,2,1.0,"['19', '19']"
1235,1236,2,1.0,"['19', '19']"
1236,1237,2,0.0,"['19', '19']"
1237,1238,2,0.0,"['19', '19']"
1238,1088,2,1.0,"['19', '19']"
1088,1244,2,1.0,"['19', '19']"
1244,1239,2,0.0,"['19', '19']"
1239,118,2,1.0,"['19', '19']"
118,1243,2,0.0,"['19', '19']"
1243,1227,2,0.0,"['19', '19']"
1227,13,2,0.0,"['19', '19']"
13,137,2,1.0,"['19', '19']"
137,1850,2,1.0,"['19', '19']"
1850,1642,2,2.0,"['19', '19']"
1642,276,6,0.8,"['19', '19', '41', '41', '41', '41']"
276,2194,2,1.0,"['19', '19']"
2194,2195,2,1.0,"['19', '19']"
2195,1253,2,1.0,"['19', '19']"
1253,1242,2,1.0,"['19', '19']"
1242,1228,2,0.0,"['19', '19']"
1228,1241,2,1.0,"['19', '19']"
1241,1226,2,1.0,"['19', '19']"
1226,1225,2,0.0,"['19', '19']"
1225,2183,2,1.0,"['19', '19']"
2183,1849,2,0.0,"['19', '19']"
1849,1847,2,1.0,"['19', '19']"
1847,2237,2,0.0,"['19', '19']"
2237,2236,2,1.0,"['19', '19']"
2236,870,2,1.0,"['19', '19']"
870,2235,2,1.0,"['19', '19']"
2235,30,2,0.0,"['19', '19']"
30,2227,2,1.0,"['19', '19']"
866,1560,1,1.0,['19']
1560,1565,1,0.0,['19']
1565,1567,1,1.0,['19']
1567,1553,1,1.0,['19']
1553,1555,1,0.0,['19']
1218,294,1,1.0,['19']
294,1556,1,1.0,['19']
1556,935,1,0.0,['19']
935,299,1,1.0,['19']
299,1550,1,0.0,['19']
1550,1923,1,1.0,['19']
1923,1561,1,0.0,['19']
1561,306,1,1.0,['19']
306,1564,1,1.0,['19']
1564,1552,1,0.0,['19']
1552,1563,1,1.0,['19']
1563,1551,1,0.0,['19']
1551,1562,1,0.0,['19']
1562,82,1,1.0,['19']
82,84,1,0.0,['19']
84,1554,1,1.0,['19']
1554,1557,1,1.0,['19']
1557,1559,1,1.0,['19']
1559,2239,1,0.0,['19']
2239,2238,1,1.0,['19']
2238,2240,1,0.0,['19']
2240,1979,1,1.0,['19']
1979,1980,1,0.0,['19']
1980,503,1,2.0,['19']
503,2241,1,0.0,['19']
2241,494,1,1.0,['19']
494,504,1,0.0,['19']
504,505,1,1.0,['19']
505,506,1,0.0,['19']
506,0,1,1.0,['19']
0,1950,1,1.0,['19']
1950,602,1,1.0,['19']
602,601,1,1.0,['19']
601,604,1,0.0,['19']
604,603,1,1.0,['19']
603,600,1,1.0,['19']
600,1966,1,1.0,['19']
1966,152,4,0.0,"['19', '40', '40', '40']"
1187,841,4,1.0,"['2', '2', '2', '2']"
841,848,4,1.0,"['2', '2', '2', '2']"
848,836,4,1.0,"['2', '2', '2', '2']"
836,850,4,1.0,"['2', '2', '2', '2']"
850,842,4,1.0,"['2', '2', '2', '2']"
842,840,4,1.0,"['2', '2', '2', '2']"
840,846,4,1.0,"['2', '2', '2', '2']"
846,839,4,1.0,"['2', '2', '2', '2']"
839,843,4,1.0,"['2', '2', '2', '2']"
843,560,4,0.0,"['2', '2', '2', '2']"
560,1839,4,1.0,"['2', '2', '2', '2']"
1839,849,4,1.0,"['2', '2', '2', '2']"
849,852,4,1.0,"['2', '2', '2', '2']"
852,851,4,1.0,"['2', '2', '2', '2']"
851,844,4,1.0,"['2', '2', '2', '2']"
844,230,4,0.6666666666666667,"['2', '2', '2', '2']"
230,1015,4,0.6666666666666667,"['2', '2', '2', '2']"
1014,2078,4,0.6666666666666667,"['2', '2', '2', '2']"
2078,329,4,1.0,"['2', '2', '2', '2']"
329,334,4,1.0,"['2', '2', '2', '2']"
334,348,4,1.0,"['2', '2', '2', '2']"
348,1835,4,1.0,"['2', '2', '2', '2']"
1835,1836,4,1.0,"['2', '2', '2', '2']"
1836,1837,4,0.0,"['2', '2', '2', '2']"
1837,1838,4,1.0,"['2', '2', '2', '2']"
1838,413,4,1.0,"['2', '2', '2', '2']"
413,835,4,1.0,"['2', '2', '2', '2']"
835,2131,4,1.0,"['2', '2', '2', '2']"
490,2083,4,0.6666666666666667,"['2', '2', '2', '2']"
2026,330,4,0.33333333333333337,"['2', '2', '2', '2']"
330,976,4,0.6666666666666667,"['2', '2', '2', '2']"
976,314,4,1.0,"['2', '2', '2', '2']"
314,975,4,1.0,"['2', '2', '2', '2']"
975,295,4,0.33333333333333337,"['2', '2', '2', '2']"
295,981,4,1.0,"['2', '2', '2', '2']"
981,295,1,1.0,['2']
295,975,1,0.0,['2']
975,314,1,0.0,['2']
314,976,1,1.0,['2']
976,2026,1,1.0,['2']
2083,490,1,1.0,['2']
487,2131,1,1.0,['2']
2131,835,1,1.0,['2']
835,413,1,1.0,['2']
413,1838,1,1.0,['2']
1838,1837,1,1.0,['2']
1837,1836,1,0.0,['2']
1836,1835,1,0.0,['2']
1835,837,1,1.0,['2']
837,348,1,1.0,['2']
348,343,1,1.0,['2']
343,334,1,0.0,['2']
334,329,1,1.0,['2']
329,2078,1,0.0,['2']
2078,1014,1,1.0,['2']
1015,230,1,0.0,['2']
230,844,1,0.0,['2']
844,851,1,1.0,['2']
851,852,1,1.0,['2']
852,847,1,1.0,['2']
847,849,1,1.0,['2']
849,838,1,1.0,['2']
838,1839,1,1.0,['2']
1839,560,1,0.0,['2']
