,,update_count,driving_time,routes,avg_delay
35,393,2,0.5666666666666667,"['19', '19']",1.656
393,182,2,1.75,"['19', '19']",1.48
182,183,2,1.1333333333333333,"['19', '19']",1.308
183,184,2,1.0,"['19', '19']",1.1119999999999999
184,186,5,1.0833333333333335,"['19', '19', '27', '27', '27']",10.716000000000001
186,193,30,1.2339080459770118,"['19', '19', '6', '6', '6', '6', '7', '7', '7', '9', '9R', '9R', '9R', 'F', 'F', 'F', 'F', 'KBUS', 'KBUS', 'KBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'NBUS', 'NBUS', 'NOWL', 'NOWL', 'NOWL']",
193,526,27,1.273717948717949,"['19', '19', '6', '6', '6', '6', '7', '7', '7', '9', '9R', '9R', '9R', 'F', 'F', 'F', 'F', 'KBUS', 'KBUS', 'KBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'NBUS', 'NBUS']",
526,542,2,1.1333333333333333,"['19', '19']",0.43200000000000005
542,405,2,1.1833333333333333,"['19', '19']",0.29200000000000004
405,488,2,1.4166666666666667,"['19', '19']",0.7384615384615384
488,717,2,2.216666666666667,"['19', '19']",0.7923076923076923
717,305,2,2.55,"['19', '19']",1.1576923076923078
305,345,2,1.45,"['19', '19']",1.623076923076923
345,555,2,0.9166666666666666,"['19', '19']",1.956
555,714,2,1.4,"['19', '19']",2.928
714,718,6,1.2166666666666666,"['19', '19', '49', '49', '49', '90']",
718,716,2,1.2833333333333334,"['19', '19']",2.924
716,715,2,1.1333333333333333,"['19', '19']",2.736
715,536,6,1.4266666666666667,"['19', '19', '28', '30', '30', '91']",
536,242,2,0.7666666666666667,"['19', '19']",3.7439999999999998
306,283,4,15.900000000000002,"['1X', '1X', '1X', '1X']",
283,294,4,0.43333333333333335,"['1X', '1X', '1X', '1X']",
294,244,5,0.7458333333333333,"['1X', '1X', '1X', '1X', 'CA']",
348,572,1,1.7166666666666666,['1X'],2.1
572,306,1,15.433333333333334,['1X'],1.8333333333333333
731,732,6,1.8900000000000003,"['2', '2', '2', '43', '43', '43']",0.0
732,805,3,1.1166666666666667,"['2', '2', '2']",0.4888888888888888
805,385,3,1.5333333333333334,"['2', '2', '2']",0.2666666666666666
385,808,3,1.2833333333333334,"['2', '2', '2']",0.3444444444444445
808,806,3,1.6416666666666666,"['2', '2', '2']",0.09999999999999998
806,807,3,0.6000000000000001,"['2', '2', '2']",0.2111111111111111
807,480,3,0.9750000000000001,"['2', '2', '2']",0.06666666666666671
480,717,3,1.8583333333333334,"['2', '2', '2']",0.0
717,723,3,1.1583333333333332,"['2', '2', '2']",0.0
723,724,3,1.0333333333333334,"['2', '2', '2']",0.0
724,722,3,1.6,"['2', '2', '2']",0.0
722,628,3,2.125,"['2', '2', '2']",0.0
628,636,18,1.9058823529411768,"['2', '2', '2', '6', '9', '9', '9', '9', '9R', '9R', 'F', 'KBUS', 'KBUS', 'NBUS', 'NBUS', 'NBUS', 'NOWL', 'NOWL']",
395,244,24,1.2224637681159423,"['2', '2', '6', '6', '6', '6', '9', 'F', 'F', 'F', 'F', 'KBUS', 'KBUS', 'KBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'NBUS', 'NBUS', 'NOWL', 'NOWL', 'NOWL']",
244,628,24,1.5753623188405796,"['2', '2', '38', '38', '38', '38R', '38R', '5', '5', '5R', '5R', 'J', 'K', 'K', 'K', 'K', 'M', 'N', 'N', 'N', 'N', 'S', 'S', 'S']",
628,572,2,2.55,"['2', '2']",0.0
572,730,8,1.1976190476190478,"['2', '2', '30', '30', '30', '91', '91', '91']",
730,724,2,0.9,"['2', '2']",0.0
724,558,2,0.9166666666666666,"['2', '2']",0.0
558,723,2,0.9166666666666666,"['2', '2']",0.0
723,717,2,0.9,"['2', '2']",0.0
717,807,2,2.183333333333333,"['2', '2']",0.15833333333333333
807,806,2,0.75,"['2', '2']",0.0
806,808,2,1.6333333333333333,"['2', '2']",0.0
808,385,2,1.5166666666666666,"['2', '2']",0.0
385,805,2,1.5333333333333334,"['2', '2']",0.0
805,732,2,1.5,"['2', '2']",0.0
732,306,4,1.7944444444444447,"['2', '2', '43', '43']",0.0
306,731,4,1.0944444444444446,"['2', '2', '43', '43']",0.16451612903225812
188,462,1,3.0,['21'],0.8124999999999999
462,528,5,0.8708333333333333,"['21', '33', '33', '33', '33']",2.8304347826086955
528,525,1,1.0166666666666666,['21'],1.1749999999999998
525,524,1,1.1333333333333333,['21'],1.2125000000000001
524,522,1,0.6666666666666666,['21'],0.8
522,392,1,1.05,['21'],1.2000000000000002
392,527,1,1.5,['21'],1.1
527,426,1,0.65,['21'],1.125
426,523,1,0.6666666666666666,['21'],1.125
523,509,1,0.38333333333333336,['21'],1.075
509,508,1,1.2166666666666666,['21'],1.15
508,510,1,1.5833333333333333,['21'],1.2625
510,542,1,2.1666666666666665,['21'],1.8625
542,526,4,1.7444444444444445,"['21', '21', '21', '21']",3.8526315789473684
526,510,4,1.9222222222222223,"['21', '21', '21', '21']",4.347368421052631
510,508,4,1.388888888888889,"['21', '21', '21', '21']",4.465
508,523,3,1.0583333333333333,"['21', '21', '21']",4.265
523,426,4,0.6666666666666666,"['21', '21', '21', '21']",3.7600000000000002
426,527,4,0.6666666666666666,"['21', '21', '21', '21']",3.66
527,390,4,1.9222222222222223,"['21', '21', '21', '21']",2.5349999999999997
390,522,4,1.3,"['21', '21', '21', '21']",2.88
522,524,4,1.0333333333333337,"['21', '21', '21', '21']",2.8684210526315788
524,525,4,0.9888888888888889,"['21', '21', '21', '21']",2.8368421052631576
525,528,4,1.1444444444444444,"['21', '21', '21', '21']",2.6473684210526316
528,462,4,1.4333333333333336,"['21', '21', '21', '33']",3.8999999999999995
508,509,1,1.45,['21'],
509,523,1,2.15,['21'],
528,188,1,5.516666666666667,['21'],
420,421,3,0.33333333333333337,"['22', '22', '22']",1.7555555555555555
421,420,3,0.8916666666666666,"['22', '22', '22']",0.24444444444444444
420,323,3,0.9166666666666666,"['22', '22', '22']",0.7888888888888889
323,795,3,1.85,"['22', '22', '22']",0.8745454545454544
795,267,3,0.5833333333333333,"['22', '22', '22']",0.5072727272727272
267,425,3,0.85,"['22', '22', '22']",0.25090909090909097
425,428,3,1.3333333333333333,"['22', '22', '22']",0.39454545454545453
428,427,3,1.2083333333333335,"['22', '22', '22']",0.6581818181818181
427,808,3,1.3,"['22', '22', '22']",0.6418181818181817
808,422,3,1.6583333333333334,"['22', '22', '22']",0.625
422,400,3,1.3666666666666667,"['22', '22', '22']",0.18035714285714288
400,622,3,1.1916666666666669,"['22', '22', '22']",0.0
622,423,3,1.1666666666666667,"['22', '22', '22']",0.0
423,426,3,0.9916666666666667,"['22', '22', '22']",0.0
426,424,3,0.9,"['22', '22', '22']",0.0
424,335,5,1.3041666666666667,"['22', '22', '22', 'NOWL', 'NOWL']",
335,15,5,0.8958333333333335,"['22', '22', '22', '37', '37']",2.2823529411764705
15,29,4,1.577777777777778,"['22', '22', '22', 'J']",
29,30,3,0.9166666666666667,"['22', '22', '22']",0.0
30,32,3,1.9833333333333334,"['22', '22', '22']",0.0
32,31,9,1.4895833333333337,"['22', '22', '22', '33', '33', '33', '33', '55', '55']",3.033333333333333
31,28,9,2.5854166666666667,"['22', '22', '22', '33', '33', '33', '33', '55', '55']",2.338888888888889
28,34,8,1.069047619047619,"['22', '22', '33', '33', '33', '33', '55', '55']",2.8666666666666667
34,35,4,1.5833333333333335,"['22', '22', '55', '55']",2.816666666666667
36,33,4,1.2000000000000002,"['22', '22', '55', '55']",2.25
33,27,2,1.7166666666666666,"['22', '22']",0.41320754716981134
27,133,2,1.6333333333333333,"['22', '22']",2.5392156862745097
133,633,2,0.9666666666666667,"['22', '22']",3.3627450980392157
633,133,2,1.4666666666666666,"['22', '22']",1.5754716981132075
133,27,2,1.4833333333333334,"['22', '22']",1.6886792452830188
27,33,2,1.55,"['22', '22']",2.7849056603773583
33,36,5,1.1791666666666667,"['22', '22', '55', '55', '55']",0.0
35,34,5,1.6958333333333333,"['22', '22', '55', '55', '55']",0.0
34,28,5,1.0875000000000001,"['22', '33', '55', '55', '55']",0.0
28,31,8,2.004761904761905,"['22', '27', '27', '27', '33', '55', '55', '55']",0.0
31,32,5,1.6333333333333335,"['22', '33', '55', '55', '55']",0.01111111111111112
32,30,1,2.066666666666667,['22'],2.164
30,29,1,1.1166666666666667,['22'],1.996
29,15,4,1.7722222222222226,"['22', 'J', 'J', 'J']",1.7478260869565216
15,335,4,1.2277777777777779,"['22', 'J', 'J', 'J']",2.152173913043478
335,424,4,0.6500000000000001,"['22', 'NOWL', 'NOWL', 'NOWL']",
424,426,1,1.5666666666666667,['22'],1.844
426,423,1,1.2833333333333334,['22'],2.1411764705882352
423,622,1,0.6333333333333333,['22'],2.127450980392157
622,400,1,1.5666666666666667,['22'],2.092156862745098
400,422,1,1.2333333333333334,['22'],1.911764705882353
422,808,1,0.8166666666666667,['22'],2.3490196078431373
808,427,1,1.2333333333333334,['22'],2.645098039215686
427,428,1,1.05,['22'],3.2450980392156863
428,425,1,1.8833333333333333,['22'],3.1153846153846154
425,267,1,0.8333333333333334,['22'],2.9846153846153842
267,795,1,0.5666666666666667,['22'],2.9134615384615383
795,429,1,1.1666666666666667,['22'],2.230188679245283
429,323,1,1.6333333333333333,['22'],2.4499999999999997
323,420,2,0.6166666666666667,"['22', '30']",0.0
790,803,2,0.5,"['23', '23']",0.0
803,789,2,0.4166666666666667,"['23', '23']",0.0
789,791,2,0.4166666666666667,"['23', '23']",0.0
791,792,2,0.85,"['23', '23']",0.0
792,788,2,0.4,"['23', '23']",0.0
788,787,2,0.55,"['23', '23']",0.0
787,65,2,0.5166666666666667,"['23', '23']",0.0
65,570,2,0.6833333333333333,"['23', '23']",0.0
570,758,2,0.5166666666666667,"['23', '23']",0.08235294117647057
758,661,2,0.6,"['23', '23']",0.6470588235294118
661,658,2,1.05,"['23', '23']",0.3764705882352941
658,659,2,0.7666666666666667,"['23', '23']",0.17647058823529418
659,713,2,0.36666666666666664,"['23', '23']",0.07647058823529408
713,662,5,0.4958333333333333,"['23', '23', '43', '43', '43']",0.7833333333333332
662,660,5,0.7458333333333335,"['23', '23', '43', '43', '43']",0.6199999999999999
660,434,2,0.7333333333333333,"['23', '23']",0.17647058823529416
434,657,3,0.5666666666666667,"['23', '23', '36']",4.2
657,656,3,0.5833333333333333,"['23', '23', '36']",3.4166666666666665
656,251,3,2.3833333333333333,"['23', '23', '36']",3.0666666666666664
251,254,5,0.6666666666666667,"['23', '23', '35', '35', '36']",3.5833333333333335
254,253,2,0.35,"['23', '23']",0.25882352941176456
253,368,2,0.85,"['23', '23']",0.3352941176470588
368,366,2,0.7,"['23', '23']",0.25294117647058817
366,367,2,0.4666666666666667,"['23', '23']",0.1705882352941176
367,369,2,0.6,"['23', '23']",0.2647058823529411
369,370,5,0.9166666666666667,"['23', '23', '67', '67', '67']",5.757894736842105
370,234,2,3.1333333333333333,"['23', '23']",1.038888888888889
234,237,9,1.0562500000000001,"['23', '23', '9', '9', '9', '9', '90', '9R', '9R']",1.8642857142857143
237,682,2,1.1666666666666667,"['23', '23']",0.9058823529411765
682,702,2,2.316666666666667,"['23', '23']",0.0
702,701,5,0.7208333333333333,"['23', '23', '24', '24', '44']",0.0
701,136,5,0.7666666666666667,"['23', '23', '24', '24', '44']",0.0
546,683,2,0.75,"['23', '23']",1.088235294117647
683,546,2,0.45,"['23', '23']",0.9833333333333333
574,700,6,0.42333333333333334,"['23', '23', '44', '44', '44', '44']",1.429032258064516
700,136,6,0.4600000000000001,"['23', '23', '44', '44', '44', '44']",2.2580645161290325
136,701,10,0.6259259259259259,"['23', '23', '23', '24', '24', '24', '44', '44', '44', '44']",2.3419354838709676
701,702,10,0.7166666666666667,"['23', '23', '23', '24', '24', '24', '44', '44', '44', '44']",2.129032258064516
702,544,6,0.9000000000000001,"['23', '23', '23', '24', '24', '24']",0.3823529411764705
544,682,3,1.05,"['23', '23', '23']",0.0
682,234,3,2.0166666666666666,"['23', '23', '23']",0.0
234,370,3,1.6833333333333333,"['23', '23', '23']",0.0
370,369,6,0.7433333333333334,"['23', '23', '23', '67', '67', '67']",5.71578947368421
369,367,3,0.275,"['23', '23', '23']",0.0
367,366,3,0.375,"['23', '23', '23']",0.0
366,368,3,0.6166666666666667,"['23', '23', '23']",0.0
368,647,3,0.4916666666666667,"['23', '23', '23']",0.0
253,254,3,0.8916666666666666,"['23', '23', '23']",0.0
254,251,10,0.6129629629629632,"['23', '23', '23', '35', '35', '35', '36', '36', '36', '36']",1.9846153846153847
251,655,7,1.116666666666667,"['23', '23', '23', '36', '36', '36', '36']",3.4846153846153842
655,656,7,0.5333333333333334,"['23', '23', '23', '36', '36', '36', '36']",3.7
656,657,7,0.6277777777777778,"['23', '23', '23', '36', '36', '36', '36']",3.715384615384615
657,434,7,0.6666666666666667,"['23', '23', '23', '36', '36', '36', '36']",4.246153846153846
434,660,5,0.7583333333333333,"['23', '23', '23', '43', '43']",0.0
660,662,5,0.6499999999999999,"['23', '23', '23', '43', '43']",0.0
662,713,5,0.4666666666666667,"['23', '23', '23', '43', '43']",0.0
713,659,3,0.8833333333333333,"['23', '23', '23']",0.0
659,658,3,0.3666666666666667,"['23', '23', '23']",0.0
658,661,3,1.0416666666666667,"['23', '23', '23']",0.0
661,758,3,0.6666666666666667,"['23', '23', '23']",0.0
758,570,3,0.45,"['23', '23', '23']",0.0
570,65,3,0.5916666666666667,"['23', '23', '23']",0.0
65,788,3,0.6083333333333334,"['23', '23', '23']",0.0
788,792,3,0.5166666666666667,"['23', '23', '23']",0.0
792,791,3,0.6833333333333333,"['23', '23', '23']",0.0
791,789,3,0.55,"['23', '23', '23']",0.0
789,803,3,0.4083333333333333,"['23', '23', '23']",0.0
803,790,6,0.8233333333333335,"['23', '23', '23', '58', '58', '58']",1.9000000000000001
425,556,2,1.3666666666666667,"['24', '24']",0.2551724137931034
556,386,2,1.0166666666666666,"['24', '24']",0.13103448275862067
386,385,2,1.0833333333333333,"['24', '24']",0.12758620689655173
385,388,2,1.3833333333333333,"['24', '24']",1.05
388,387,2,1.6166666666666667,"['24', '24']",0.8933333333333332
387,391,2,1.7333333333333334,"['24', '24']",0.5133333333333333
391,392,2,1.6833333333333333,"['24', '24']",1.1533333333333333
392,389,2,1.4833333333333334,"['24', '24']",1.803225806451613
389,317,2,1.25,"['24', '24']",1.2677419354838708
317,314,2,0.9333333333333333,"['24', '24']",0.42580645161290326
314,614,2,0.9333333333333333,"['24', '24']",0.02903225806451614
614,45,5,0.8125,"['24', '24', '37', '37', '37']",1.588235294117647
45,315,5,0.6833333333333333,"['24', '24', '35', '35', '35']",1.4727272727272727
315,316,5,0.7375,"['24', '24', '35', '35', '35']",1.6272727272727272
316,87,2,0.8666666666666667,"['24', '24']",0.896875
87,94,2,0.65,"['24', '24']",0.9312499999999999
94,380,4,0.5,"['24', '24', '48', '48']",7.3
380,381,5,0.4625,"['24', '24', '35', '35', '35']",1.6909090909090911
381,673,2,0.9166666666666666,"['24', '24']",1.15
673,115,2,0.9166666666666666,"['24', '24']",0.9272727272727272
115,112,2,0.8666666666666667,"['24', '24']",0.6060606060606061
112,113,4,0.8500000000000001,"['24', '24', 'J', 'J']",
113,114,3,1.025,"['24', '24', '36']",4.084615384615384
114,364,2,0.6833333333333333,"['24', '24']",2.172727272727273
364,362,2,0.8166666666666667,"['24', '24']",2.103030303030303
362,365,2,0.7666666666666667,"['24', '24']",2.139393939393939
365,442,5,0.5000000000000001,"['24', '24', '67', '67', '67']",5.910526315789474
442,365,4,0.5333333333333334,"['24', '24', '67', '67']",6.936842105263159
365,363,4,0.5277777777777778,"['24', '24', '67', '67']",7.015789473684211
363,234,2,0.9666666666666667,"['24', '24']",2.066666666666667
234,543,2,0.9666666666666667,"['24', '24']",2.3885714285714283
543,544,2,0.8666666666666667,"['24', '24']",2.057142857142857
544,702,2,0.9166666666666666,"['24', '24']",1.7114285714285713
544,234,3,1.325,"['24', '24', '24']",0.0
234,363,3,1.1583333333333332,"['24', '24', '24']",0.4617647058823529
363,365,6,0.5200000000000001,"['24', '24', '24', '67', '67', '67']",5.684210526315789
365,362,3,0.825,"['24', '24', '24']",0.1294117647058823
362,364,3,0.925,"['24', '24', '24']",0.02058823529411762
364,114,3,0.8666666666666667,"['24', '24', '24']",0.0
114,113,10,0.6703703703703704,"['24', '24', '24', '36', '36', '36', '36', 'J', 'J', 'J']",1.912
113,115,3,0.8916666666666666,"['24', '24', '24']",0.8685714285714285
115,673,3,0.825,"['24', '24', '24']",0.5305555555555554
673,104,3,0.7416666666666667,"['24', '24', '24']",0.2527777777777777
104,94,3,1.0666666666666667,"['24', '24', '24']",0.12499999999999994
94,87,3,0.39166666666666666,"['24', '24', '24']",0.34166666666666673
87,316,3,0.7333333333333334,"['24', '24', '24']",0.26944444444444454
316,315,3,0.6916666666666667,"['24', '24', '24']",0.0
315,44,3,0.7833333333333333,"['24', '24', '24']",0.7702702702702703
44,614,4,1.2333333333333334,"['24', '24', '24', 'F']",8.712
614,314,3,0.75,"['24', '24', '24']",0.954054054054054
314,317,3,1.05,"['24', '24', '24']",0.7432432432432432
317,389,3,1.7833333333333334,"['24', '24', '24']",0.17297297297297307
389,392,3,1.2833333333333334,"['24', '24', '24']",0.25675675675675685
392,390,3,1.3166666666666667,"['24', '24', '24']",0.7756756756756756
390,391,3,1.9666666666666666,"['24', '24', '24']",0.18378378378378377
391,387,3,1.4333333333333333,"['24', '24', '24']",0.4027027027027028
387,388,3,1.45,"['24', '24', '24']",0.4108108108108108
388,385,3,1.55,"['24', '24', '24']",0.527027027027027
385,296,3,1.0666666666666667,"['24', '24', '24']",1.3243243243243243
296,386,3,1.0,"['24', '24', '24']",1.5972972972972972
386,556,3,0.8833333333333333,"['24', '24', '24']",1.6605263157894736
556,425,3,1.4666666666666666,"['24', '24', '24']",1.163157894736842
636,350,4,9.333333333333334,"['25', '25', '25', '25']",1.8473684210526315
350,772,1,1.3,['25'],3.4200000000000004
772,202,1,1.8666666666666667,['25'],3.3210526315789473
202,216,1,1.4833333333333334,['25'],3.236842105263158
216,215,1,0.6333333333333333,['25'],3.2157894736842105
215,202,1,0.5666666666666667,['25'],3.1894736842105265
202,219,1,0.8333333333333334,['25'],3.3684210526315788
219,467,1,0.8333333333333334,['25'],3.2789473684210524
467,218,1,0.9833333333333333,['25'],3.3
218,217,1,1.7833333333333334,['25'],2.905263157894737
217,772,1,1.95,['25'],2.2842105263157895
772,350,1,2.283333333333333,['25'],1.605263157894737
350,636,1,11.033333333333333,['25'],1.963157894736842
555,541,2,1.7666666666666666,"['27', '27']",6.524
541,298,2,1.3666666666666667,"['27', '27']",6.692
298,282,2,1.0666666666666667,"['27', '27']",6.772
282,558,2,0.9333333333333333,"['27', '27']",6.604166666666667
558,724,2,0.6833333333333333,"['27', '27']",5.933333333333334
724,486,5,0.9041666666666666,"['27', '27', '38', '38', '38']",0.0
486,403,2,0.7333333333333333,"['27', '27']",7.3
403,612,2,1.5166666666666666,"['27', '27']",7.465217391304349
612,542,4,2.155555555555556,"['27', '27', '5', '5']",0.11562499999999998
435,28,2,3.566666666666667,"['27', '27']",7.292000000000001
28,273,2,0.3333333333333333,"['27', '27']",7.892
273,274,2,0.48333333333333334,"['27', '27']",7.952000000000001
274,275,2,0.75,"['27', '27']",7.944
275,86,2,0.6166666666666667,"['27', '27']",8.076
86,276,2,0.8,"['27', '27']",7.828
276,318,2,1.0166666666666666,"['27', '27']",7.852
318,319,2,1.0333333333333334,"['27', '27']",7.726923076923077
319,93,2,3.0,"['27', '27']",12.988461538461538
93,836,3,0.8333333333333333,"['27', '27', '27']",8.533333333333333
836,837,3,1.0666666666666667,"['27', '27', '27']",9.72
837,320,3,0.7083333333333333,"['27', '27', '27']",10.036
319,318,3,0.6666666666666666,"['27', '27', '27']",9.844
318,276,3,0.9083333333333333,"['27', '27', '27']",10.267999999999999
276,86,3,0.5833333333333334,"['27', '27', '27']",10.424
86,275,3,0.7333333333333333,"['27', '27', '27']",11.1
275,274,3,0.5,"['27', '27', '27']",11.262500000000001
274,273,3,0.5,"['27', '27', '27']",11.3125
273,28,3,0.5,"['27', '27', '27']",11.475
186,185,3,0.9166666666666666,"['27', '27', '27']",10.192
185,403,3,2.4166666666666665,"['27', '27', '27']",10.252
403,486,3,2.6166666666666667,"['27', '27', '27']",10.187999999999999
486,723,6,0.9133333333333333,"['27', '27', '27', '38', '38', '38']",0.0
723,558,3,0.5,"['27', '27', '27']",10.44
558,299,3,0.5833333333333333,"['27', '27', '27']",10.773076923076925
299,346,6,0.8366666666666668,"['27', '27', '27', 'CA', 'CA', 'CA']",
346,553,3,0.9583333333333334,"['27', '27', '27']",11.238461538461538
541,555,3,1.35,"['27', '27', '27']",11.334615384615384
555,698,3,0.6166666666666667,"['27', '27', '27']",12.507407407407406
243,241,5,2.6083333333333334,"['28', '28', '28', '28', 'F']",10.982142857142858
241,355,5,1.35,"['28', '28', '28', '28', 'F']",15.007142857142856
355,536,10,1.1814814814814816,"['28', '28', '28', '28', '30', '30', '30', '91', '91', '91']",
536,715,10,0.8703703703703705,"['28', '28', '28', '28', '30', '30', '30', '91', '91', '91']",
715,681,17,0.725,"['28', '28', '28', '28', '30', '30', '30', '30', '30', '49', '49', '49', '90', '91', '91', '91', '91']",
681,327,14,1.071794871794872,"['28', '28', '28', '28', '30', '49', '49', '90', '90', '90', '90', '91', '91', '91']",
327,324,8,1.4000000000000004,"['28', '28', '28', '28', '30', '91', '91', '91']",
324,325,8,0.9928571428571429,"['28', '28', '28', '28', '30', '91', '91', '91']",
325,323,11,1.6416666666666666,"['28', '28', '28', '28', '30', '43', '43', '43', '91', '91', '91']",
323,326,10,0.827777777777778,"['28', '28', '28', '28', '43', '43', '43', '91', '91', '91']",
326,322,11,0.8583333333333334,"['28', '28', '28', '28', '30', '43', '43', '43', '91', '91', '91']",
322,746,10,1.1444444444444444,"['28', '28', '28', '28', '43', '43', '43', '91', '91', '91']",
746,502,4,8.11111111111111,"['28', '28', '28', '28']",0.0
502,303,4,7.4,"['28', '28', '28', '28']",0.0
303,483,11,0.9716666666666669,"['28', '28', '28', '28', '28R', '28R', '28R', '28R', '91', '91', '91']",
483,226,7,0.9833333333333334,"['28', '28', '28', '28', '91', '91', '91']",
226,463,7,0.8305555555555557,"['28', '28', '28', '28', '91', '91', '91']",
463,371,7,3.6388888888888893,"['28', '28', '28', '28', '91', '91', '91']",
371,56,7,0.55,"['28', '28', '28', '28', '91', '91', '91']",
56,57,7,0.7555555555555556,"['28', '28', '28', '28', '91', '91', '91']",
57,59,7,1.1611111111111112,"['28', '28', '28', '28', '91', '91', '91']",
59,60,7,1.2972222222222225,"['28', '28', '28', '28', '91', '91', '91']",
60,61,7,0.6166666666666667,"['28', '28', '28', '28', '91', '91', '91']",
61,62,7,1.2361111111111112,"['28', '28', '28', '28', '91', '91', '91']",
62,64,10,0.6148148148148149,"['28', '28', '28', '28', '48', '48', '48', '91', '91', '91']",
64,66,7,1.2833333333333337,"['28', '28', '28', '28', '91', '91', '91']",
66,67,7,1.1833333333333333,"['28', '28', '28', '28', '91', '91', '91']",
67,65,7,1.366666666666667,"['28', '28', '28', '28', '91', '91', '91']",
65,54,7,1.2444444444444447,"['28', '28', '28', '28', '91', '91', '91']",
54,69,10,1.0203703703703704,"['28', '28', '28', '28', '57', '57', '57', '91', '91', '91']",
69,55,11,2.183333333333333,"['28', '28', '28', '28', '28R', '28R', '28R', '28R', '91', '91', '91']",
55,58,4,1.0333333333333332,"['28', '28', '28', '28']",0.0
58,331,4,0.7055555555555556,"['28', '28', '28', '28']",0.0
331,205,4,0.9722222222222223,"['28', '28', '28', '28']",0.0
205,374,6,2.483333333333334,"['28', '28', '28', '28', '54', '54']",1.3533333333333333
374,205,8,2.473809523809524,"['28', '54', '54', '54', '57', '57', '58', '58']",3.2785714285714285
205,270,1,0.85,['28'],1.464516129032258
270,58,1,1.5,['28'],1.8870967741935485
58,55,5,2.2375,"['28', 'M', 'M', 'M', 'M']",0.9484848484848485
55,53,3,1.9,"['28', '28R', '91']",
53,54,2,0.8666666666666667,"['28', '91']",
54,65,2,0.7166666666666667,"['28', '91']",
65,67,2,1.0166666666666666,"['28', '91']",
67,66,2,0.7833333333333333,"['28', '91']",
66,64,2,0.8166666666666667,"['28', '91']",
64,62,2,0.2833333333333333,"['28', '91']",
62,61,2,0.8833333333333333,"['28', '91']",
61,60,2,0.3333333333333333,"['28', '91']",
60,59,2,0.8,"['28', '91']",
59,57,2,0.7833333333333333,"['28', '91']",
57,371,2,0.43333333333333335,"['28', '91']",
371,463,2,2.8333333333333335,"['28', '91']",
463,226,2,0.8333333333333334,"['28', '91']",
226,483,2,0.9833333333333333,"['28', '91']",
483,303,3,1.3166666666666667,"['28', '28R', '91']",
303,502,1,9.516666666666667,['28'],0.0
502,746,1,6.55,['28'],0.0
746,322,2,1.1333333333333333,"['28', '91']",
322,326,6,1.1966666666666668,"['28', '30', '30', '43', '43', '91']",
326,323,6,1.2833333333333334,"['28', '30', '30', '43', '43', '91']",
323,325,6,1.7033333333333336,"['28', '30', '30', '43', '43', '91']",
325,324,4,1.238888888888889,"['28', '30', '30', '91']",
324,715,2,1.1333333333333333,"['28', '91']",
536,355,4,1.5388888888888892,"['28', '30', '30', '91']",
355,729,1,1.55,['28'],0.0
729,243,4,3.2666666666666666,"['28', '39', '39', '39']",0.5599999999999999
374,55,1,6.0,['28R'],0.2529411764705883
53,66,1,6.75,['28R'],0.0
66,62,1,2.2,['28R'],0.0
62,60,1,2.4166666666666665,['28R'],0.0
60,57,1,3.1166666666666667,['28R'],0.0
57,463,1,5.083333333333333,['28R'],0.0
463,483,1,2.2333333333333334,['28R'],4.674623261579606e-17
291,303,4,5.700000000000001,"['28R', '28R', '28R', '28R']",0.44705882352941173
483,463,4,1.8611111111111112,"['28R', '28R', '28R', '28R']",1.1647058823529413
463,57,4,4.800000000000001,"['28R', '28R', '28R', '28R']",5.533333333333333
57,60,4,2.95,"['28R', '28R', '28R', '28R']",4.361111111111111
60,62,4,2.2222222222222223,"['28R', '28R', '28R', '28R']",3.522222222222222
62,66,4,2.2555555555555555,"['28R', '28R', '28R', '28R']",2.911111111111111
66,69,4,6.050000000000001,"['28R', '28R', '28R', '28R']",1.1210526315789473
55,374,4,6.0,"['28R', '28R', '28R', '28R']",3.231578947368421
432,431,4,0.7722222222222221,"['29', '29', '29', '29']",1.1727272727272728
431,430,4,0.8333333333333334,"['29', '29', '29', '29']",0.7787878787878788
430,549,4,1.0333333333333334,"['29', '29', '29', '29']",0.8151515151515151
549,501,4,0.6000000000000001,"['29', '29', '29', '29']",0.8060606060606061
501,549,4,1.1444444444444446,"['29', '29', '29', '29']",0.5757575757575758
549,430,4,0.6666666666666667,"['29', '29', '29', '29']",0.506060606060606
430,431,4,0.7555555555555555,"['29', '29', '29', '29']",0.3212121212121212
431,432,4,0.7833333333333334,"['29', '29', '29', '29']",0.12121212121212122
432,705,4,0.8777777777777779,"['29', '29', '29', '29']",0.1515151515151515
705,704,4,0.5333333333333334,"['29', '29', '29', '29']",0.21818181818181817
704,763,4,0.34444444444444444,"['29', '29', '29', '29']",0.5484848484848486
763,761,16,0.8033333333333332,"['29', '29', '29', '29', '8', '8', '8', '8', '8AX', '8AX', '8AX', '9', '90', '90', '90', '90']",
761,605,4,0.34444444444444444,"['29', '29', '29', '29']",0.36764705882352944
605,607,4,0.21666666666666667,"['29', '29', '29', '29']",0.4441176470588235
607,609,6,0.6900000000000001,"['29', '29', '29', '29', '56', '56']",
609,608,4,1.911111111111111,"['29', '29', '29', '29']",0.0
