,index,stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_desc,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,geometry,closest_hospital_distance,closest_grocery_distance,closest_park_distance,closest_bar_distance,closest_worship_distance,closest_mcdonalds_distance,closest_starbucks_distance,nearby_stops,near_hospital,near_grocery,near_park,near_bar,near_worship,near_mcdonalds,near_starbucks,total_population,white_population,black_population,asian_population,total_housing_units,owner_occupied_units,rentor_occupied_units,population_over_age_25,has_bachelors_degree,has_masters_degree,has_professional_degree,state,county,tract,block group,has_doctorate,total_income_known,income_to_poverty_above_200,vehicles,total_population_percent,white_population_percent,black_population_percent,asian_population_percent,total_housing_units_percent,owner_occupied_units_percent,rentor_occupied_units_percent,population_over_age_25_percent,has_bachelors_degree_percent,has_masters_degree_percent,has_professional_degree_percent,has_doctorate_percent,total_income_known_percent,income_to_poverty_above_200_percent,vehicles_percent,less_than_a_bachelors_degree,less_than_a_bachelors_degree_percent,income_to_poverty_under_200,income_to_poverty_under_200_percent,routes
10,2,13231,13231,10th Ave & Pacheco St,37.75086,-122.466376,,,https://www.sfmta.com/13231,,,,0,,POINT (-122.466376 37.75086),1591.8096855023332,1139.8460653428488,2390.1562567771703,930.3109046562324,742.9814117141595,2678.9945471004457,1053.4615607312983,"['13231', '13232', '13233', '13234']",False,False,False,False,False,False,False,1529,558,59,849,693,621,72,1314,560,206,103,6,75,30400,3,241,1529,1390,1206.0,1.0,0.3649444081098757,0.03858731196860693,0.5552648790058862,1.0,0.8961038961038961,0.1038961038961039,1.0,0.426179604261796,0.1567732115677321,0.07838660578386605,0.18340943683409436,1.0,0.9090909090909091,0.788750817527796,204,0.1552511415525114,139,0.09090909090909091,"['43', '43', '43', '43']"
11,2,13231,13231,10th Ave & Pacheco St,37.75086,-122.466376,,,https://www.sfmta.com/13231,,,,0,,POINT (-122.466376 37.75086),1591.8096855023332,1139.8460653428488,2390.1562567771703,930.3109046562324,742.9814117141595,2678.9945471004457,1053.4615607312983,"['13231', '13232', '13233', '13234']",False,False,False,False,False,False,False,1529,558,59,849,693,621,72,1314,560,206,103,6,75,30400,3,241,1529,1390,1206.0,1.0,0.3649444081098757,0.03858731196860693,0.5552648790058862,1.0,0.8961038961038961,0.1038961038961039,1.0,0.426179604261796,0.1567732115677321,0.07838660578386605,0.18340943683409436,1.0,0.9090909090909091,0.788750817527796,204,0.1552511415525114,139,0.09090909090909091,"['6', '6', '6']"
12,2,13231,13231,10th Ave & Pacheco St,37.75086,-122.466376,,,https://www.sfmta.com/13231,,,,0,,POINT (-122.466376 37.75086),1591.8096855023332,1139.8460653428488,2390.1562567771703,930.3109046562324,742.9814117141595,2678.9945471004457,1053.4615607312983,"['13231', '13232', '13233', '13234']",False,False,False,False,False,False,False,1529,558,59,849,693,621,72,1314,560,206,103,6,75,30400,3,241,1529,1390,1206.0,1.0,0.3649444081098757,0.03858731196860693,0.5552648790058862,1.0,0.8961038961038961,0.1038961038961039,1.0,0.426179604261796,0.1567732115677321,0.07838660578386605,0.18340943683409436,1.0,0.9090909090909091,0.788750817527796,204,0.1552511415525114,139,0.09090909090909091,"['48', '48', '48', '48', '48', '48']"
13,6,14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,,POINT (-122.485294 37.709312),6484.122719380108,1555.3595798165295,1534.8109495112249,1539.372426287275,595.3998871787014,2062.041182522102,2100.860083983173,"['14829', '14828']",False,False,False,False,False,False,False,445,332,1,88,298,165,133,414,118,82,22,6,75,60400,2,38,445,374,,1.0,0.7460674157303371,0.0022471910112359553,0.19775280898876405,1.0,0.5536912751677853,0.4463087248322148,1.0,0.28502415458937197,0.19806763285024154,0.05314009661835749,0.09178743961352658,1.0,0.8404494382022472,,154,0.3719806763285024,71,0.15955056179775282,"['48', '48', '48', '48', '48', '48', 'LBUS', 'LBUS', 'LBUS', 'LBUS', 'LBUS', 'LBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL']"
14,6,14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,,POINT (-122.485294 37.709312),6484.122719380108,1555.3595798165295,1534.8109495112249,1539.372426287275,595.3998871787014,2062.041182522102,2100.860083983173,"['14829', '14828']",False,False,False,False,False,False,False,445,332,1,88,298,165,133,414,118,82,22,6,75,60400,2,38,445,374,,1.0,0.7460674157303371,0.0022471910112359553,0.19775280898876405,1.0,0.5536912751677853,0.4463087248322148,1.0,0.28502415458937197,0.19806763285024154,0.05314009661835749,0.09178743961352658,1.0,0.8404494382022472,,154,0.3719806763285024,71,0.15955056179775282,"['37', '37', '37', '37', '37', '37']"
15,6,14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,,POINT (-122.485294 37.709312),6484.122719380108,1555.3595798165295,1534.8109495112249,1539.372426287275,595.3998871787014,2062.041182522102,2100.860083983173,"['14829', '14828']",False,False,False,False,False,False,False,445,332,1,88,298,165,133,414,118,82,22,6,75,60400,2,38,445,374,,1.0,0.7460674157303371,0.0022471910112359553,0.19775280898876405,1.0,0.5536912751677853,0.4463087248322148,1.0,0.28502415458937197,0.19806763285024154,0.05314009661835749,0.09178743961352658,1.0,0.8404494382022472,,154,0.3719806763285024,71,0.15955056179775282,"['22', '22', '22', '22', '37', '37', '37', '37', '37', '37', '37', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'J', 'J', 'J', 'J', 'J', 'J', 'J', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'LBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S']"
16,6,14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,,POINT (-122.485294 37.709312),6484.122719380108,1555.3595798165295,1534.8109495112249,1539.372426287275,595.3998871787014,2062.041182522102,2100.860083983173,"['14829', '14828']",False,False,False,False,False,False,False,445,332,1,88,298,165,133,414,118,82,22,6,75,60400,2,38,445,374,,1.0,0.7460674157303371,0.0022471910112359553,0.19775280898876405,1.0,0.5536912751677853,0.4463087248322148,1.0,0.28502415458937197,0.19806763285024154,0.05314009661835749,0.09178743961352658,1.0,0.8404494382022472,,154,0.3719806763285024,71,0.15955056179775282,"['37', '37', '37', '37']"
17,6,14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,,POINT (-122.485294 37.709312),6484.122719380108,1555.3595798165295,1534.8109495112249,1539.372426287275,595.3998871787014,2062.041182522102,2100.860083983173,"['14829', '14828']",False,False,False,False,False,False,False,445,332,1,88,298,165,133,414,118,82,22,6,75,60400,2,38,445,374,,1.0,0.7460674157303371,0.0022471910112359553,0.19775280898876405,1.0,0.5536912751677853,0.4463087248322148,1.0,0.28502415458937197,0.19806763285024154,0.05314009661835749,0.09178743961352658,1.0,0.8404494382022472,,154,0.3719806763285024,71,0.15955056179775282,"['14', '14', '14', '14', '14', '14', '49', '49', '49', '49', '49', '49', '49', '49', '49']"
18,6,14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,,POINT (-122.485294 37.709312),6484.122719380108,1555.3595798165295,1534.8109495112249,1539.372426287275,595.3998871787014,2062.041182522102,2100.860083983173,"['14829', '14828']",False,False,False,False,False,False,False,445,332,1,88,298,165,133,414,118,82,22,6,75,60400,2,38,445,374,,1.0,0.7460674157303371,0.0022471910112359553,0.19775280898876405,1.0,0.5536912751677853,0.4463087248322148,1.0,0.28502415458937197,0.19806763285024154,0.05314009661835749,0.09178743961352658,1.0,0.8404494382022472,,154,0.3719806763285024,71,0.15955056179775282,"['66', '66', '66', '66', '66', '66']"
19,6,14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,,POINT (-122.485294 37.709312),6484.122719380108,1555.3595798165295,1534.8109495112249,1539.372426287275,595.3998871787014,2062.041182522102,2100.860083983173,"['14829', '14828']",False,False,False,False,False,False,False,445,332,1,88,298,165,133,414,118,82,22,6,75,60400,2,38,445,374,,1.0,0.7460674157303371,0.0022471910112359553,0.19775280898876405,1.0,0.5536912751677853,0.4463087248322148,1.0,0.28502415458937197,0.19806763285024154,0.05314009661835749,0.09178743961352658,1.0,0.8404494382022472,,154,0.3719806763285024,71,0.15955056179775282,"['66', '66', '66', '66', '66', '66']"
