,,update_count,driving_time,routes
395,604,9,1.0375,"['12', '12', '12', '14', '14', '14', '14', '9R', '9R']"
604,793,3,1.3833333333333333,"['12', '12', '12']"
793,440,3,1.1666666666666667,"['12', '12', '12']"
440,407,3,1.2666666666666666,"['12', '12', '12']"
407,518,3,1.3166666666666667,"['12', '12', '12']"
518,128,3,1.0833333333333333,"['12', '12', '12']"
128,519,4,1.1444444444444446,"['12', '12', '12', '31']"
519,520,13,1.8041666666666665,"['12', '12', '12', '8', '8', '8', '8AX', '8AX', '8AX', '8BX', '8BX', '8BX', '8BX']"
520,439,13,1.4458333333333333,"['12', '12', '12', '8', '8', '8', '8AX', '8AX', '8AX', '8BX', '8BX', '8BX', '8BX']"
439,183,3,1.3166666666666667,"['12', '12', '12']"
183,191,3,1.3166666666666667,"['12', '12', '12']"
191,521,6,1.44,"['12', '12', '12', '27', '27', '27']"
521,6,6,1.2366666666666668,"['12', '12', '12', '27', '27', '27']"
6,7,6,0.89,"['12', '12', '12', '27', '27', '27']"
7,435,6,1.5833333333333335,"['12', '12', '12', '27', '27', '27']"
435,31,3,1.2833333333333334,"['12', '12', '12']"
31,436,3,1.3333333333333333,"['12', '12', '12']"
436,437,3,1.2166666666666666,"['12', '12', '12']"
437,438,3,1.3166666666666667,"['12', '12', '12']"
438,91,3,1.4166666666666667,"['12', '12', '12']"
91,319,5,1.7583333333333335,"['12', '12', '12', '67', '67']"
319,837,3,1.2333333333333334,"['12', '12', '12']"
634,641,1,1.3166666666666667,['14']
641,186,1,1.05,['14']
186,640,1,1.0833333333333333,['14']
640,174,1,0.8,['14']
174,165,1,1.3333333333333333,['14']
165,138,1,1.2666666666666666,['14']
138,639,1,0.9166666666666666,['14']
639,636,1,1.6333333333333333,['14']
636,244,36,1.604761904761905,"['14', '2', '2', '2', '2', '38R', '38R', '5', '5', '5', '6', '6', '7', '7', '9', '9', '9', '9R', '9R', 'F', 'F', 'F', 'F', 'F', 'KBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'NBUS', 'NBUS', 'NBUS', 'NBUS', 'NOWL', 'NOWL']"
244,395,29,1.5458333333333336,"['14', '2', '2', '2', '2', '6', '6', '9', '9', '9', '9R', '9R', 'F', 'F', 'F', 'F', 'F', 'KBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'NBUS', 'NBUS', 'NBUS', 'NBUS', 'NOWL', 'NOWL']"
604,636,12,1.4712121212121212,"['14', '14', '14', '14', '14R', '14R', '14R', '14R', '14R', '9R', '9R', '9R']"
636,639,9,1.9791666666666672,"['14', '14', '14', '14', '14R', '14R', '14R', '14R', '14R']"
639,138,9,1.6312500000000003,"['14', '14', '14', '14', '14R', '14R', '14R', '14R', '14R']"
138,165,9,1.4645833333333338,"['14', '14', '14', '14', '14R', '14R', '14R', '14R', '14R']"
165,174,9,1.36875,"['14', '14', '14', '14', '14R', '14R', '14R', '14R', '14R']"
174,640,4,1.588888888888889,"['14', '14', '14', '14']"
640,186,4,1.4444444444444446,"['14', '14', '14', '14']"
186,641,4,1.4111111111111112,"['14', '14', '14', '14']"
641,654,9,1.8145833333333334,"['14', '14', '14', '14', '14R', '14R', '14R', '14R', '14R']"
654,17,5,0.9000000000000001,"['14', '14', '14', '14', '49']"
17,635,5,2.1833333333333336,"['14', '14', '14', '14', '49']"
635,32,5,1.6208333333333336,"['14', '14', '14', '14', '49']"
32,51,7,1.6194444444444445,"['14', '14', '14', '14', '33', '33', '49']"
51,637,5,1.7874999999999999,"['14', '14', '14', '14', '49']"
637,638,5,1.5,"['14', '14', '14', '14', '49']"
638,93,5,1.6958333333333333,"['14', '14', '14', '14', '49']"
93,320,5,1.7666666666666668,"['14', '14', '14', '14', '49']"
320,652,5,2.0166666666666666,"['14', '14', '14', '14', '49']"
652,114,6,1.393333333333333,"['14', '14', '14', '14', '36', '49']"
114,321,5,0.9333333333333333,"['14', '14', '14', '14', '49']"
321,647,5,0.7916666666666666,"['14', '14', '14', '14', '49']"
647,253,5,1.1749999999999998,"['14', '14', '14', '14', '49']"
253,140,5,0.6083333333333334,"['14', '14', '14', '14', '49']"
140,602,5,0.8916666666666667,"['14', '14', '14', '14', '49']"
602,653,8,0.9357142857142858,"['14', '14', '14', '14', '44', '44', '49', '52']"
653,416,6,1.5200000000000002,"['14', '14', '14', '14', '49', '52']"
416,709,5,1.6,"['14', '14', '14', '14', '49']"
709,651,4,0.9666666666666667,"['14', '14', '14', '14']"
651,648,4,1.0166666666666666,"['14', '14', '14', '14']"
648,496,4,1.3000000000000003,"['14', '14', '14', '14']"
496,643,4,0.8833333333333333,"['14', '14', '14', '14']"
643,646,4,1.0,"['14', '14', '14', '14']"
646,649,4,1.1166666666666667,"['14', '14', '14', '14']"
649,650,4,0.7166666666666668,"['14', '14', '14', '14']"
650,642,4,0.8833333333333333,"['14', '14', '14', '14']"
642,644,9,1.304166666666667,"['14', '14', '14', '14', '14R', '14R', '14R', '14R', '14R']"
644,645,9,0.6145833333333333,"['14', '14', '14', '14', '14R', '14R', '14R', '14R', '14R']"
174,641,7,3.744444444444445,"['14R', '14R', '14R', '14R', '14R', '714', '714']"
654,32,5,5.0,"['14R', '14R', '14R', '14R', '14R']"
32,637,5,2.4208333333333334,"['14R', '14R', '14R', '14R', '14R']"
637,93,5,2.3291666666666666,"['14R', '14R', '14R', '14R', '14R']"
93,114,5,4.75,"['14R', '14R', '14R', '14R', '14R']"
114,647,5,1.8,"['14R', '14R', '14R', '14R', '14R']"
647,653,5,2.2,"['14R', '14R', '14R', '14R', '14R']"
653,709,5,2.2666666666666666,"['14R', '14R', '14R', '14R', '14R']"
709,496,5,2.7333333333333334,"['14R', '14R', '14R', '14R', '14R']"
496,649,5,2.5708333333333333,"['14R', '14R', '14R', '14R', '14R']"
649,642,5,2.3625000000000003,"['14R', '14R', '14R', '14R', '14R']"
645,374,7,3.833333333333333,"['14R', '14R', '14R', '14R', '58', '58', '58']"
628,165,7,4.269444444444445,"['15', '15', '15', '15', '5', '5', '5']"
165,133,4,6.238888888888889,"['15', '15', '15', '15']"
133,70,4,2.588888888888889,"['15', '15', '15', '15']"
70,824,4,3.855555555555555,"['15', '15', '15', '15']"
824,130,7,2.2583333333333333,"['15', '15', '15', '15', 'T', 'TBUS', 'TBUS']"
130,533,4,1.4555555555555555,"['15', '15', '15', '15']"
533,532,6,0.7600000000000001,"['15', '15', '15', '15', '54', '54']"
532,534,6,1.0833333333333335,"['15', '15', '15', '15', '54', '54']"
534,531,8,0.7976190476190478,"['15', '15', '15', '15', '44', '44', '54', '54']"
531,545,6,0.33999999999999997,"['15', '15', '15', '15', '54', '54']"
545,576,7,0.5611111111111111,"['15', '15', '15', '15', '15', '54', '54']"
576,550,7,0.7,"['15', '15', '15', '15', '15', '54', '54']"
550,394,7,0.988888888888889,"['15', '15', '15', '15', '15', '19', '19']"
394,398,8,0.7761904761904763,"['15', '15', '15', '15', '15', '19', '19', '19']"
