,,update_count,driving_time,routes,source_stop_id,destination_stop_id,avg_delay
20077,20075,1,1.0,"('230-13172',)",20077,20075,2.519148936170213
20075,11384,1,1.0,"('230-13172',)",20075,11384,2.5510638297872337
11384,11397,1,1.0,"('230-13172',)",11384,11397,2.5085106382978726
11397,11399,1,1.0,"('230-13172',)",11397,11399,2.948936170212766
11399,11394,1,1.0,"('230-13172',)",11399,11394,3.0085106382978726
11394,11412,1,2.0,"('230-13172',)",11394,11412,2.765957446808511
11412,11403,1,1.0,"('230-13172',)",11412,11403,2.765957446808511
11403,11414,1,1.0,"('230-13172',)",11403,11414,9.375
11414,11391,1,1.0,"('230-13172',)",11414,11391,3.180434782608695
11391,364,1,1.0,"('230-13172',)",11391,364,2.926086956521739
364,11387,1,2.0,"('230-13172',)",364,11387,2.6782608695652175
11387,11392,1,1.0,"('230-13172',)",11387,11392,2.4695652173913043
11392,11383,1,1.0,"('230-13172',)",11392,11383,2.610869565217391
11383,2916,1,2.0,"('230-13172',)",11383,2916,2.484782608695652
2916,20033,2,1.0,"('230-13172', '236-13172')",2916,20033,2.7849999999999997
20033,20034,2,0.0,"('230-13172', '236-13172')",20033,20034,2.8600000000000003
20034,5815,2,0.0,"('230-13172', '236-13172')",20034,5815,3.065
5815,5814,2,1.0,"('230-13172', '236-13172')",5815,5814,3.025
5814,20035,2,0.0,"('230-13172', '236-13172')",5814,20035,3.05
20035,6620,2,1.0,"('230-13172', '236-13172')",20035,6620,8.694117647058825
6620,6619,3,1.5,"('230-13172', '236-13172', '224-13172')",6620,6619,3.6057971014492756
6619,6615,3,2.0,"('230-13172', '236-13172', '224-13172')",6619,6615,2.8289855072463768
6615,30015,4,2.3333333333333335,"('230-13172', '761-13172', '236-13172', '224-13172')",6615,30015,3.5626666666666664
3327,3446,1,1.0,"('234-13172',)",3327,3446,3.4038461538461537
3446,3443,1,2.0,"('234-13172',)",3446,3443,2.6500000000000004
3443,3433,1,1.0,"('234-13172',)",3443,3433,8.092957746478874
3433,6123,1,3.0,"('234-13172',)",3433,6123,2.2
6123,20085,1,2.0,"('234-13172',)",6123,20085,1.6749999999999998
