,,update_count,driving_time,routes
1309,1350,11,0.7366666666666666,"['11Y', '11Y', '16Y', '16Y', '16Y', '3Y', '3Y', '3Y', '42', '42', '42']"
1350,1387,11,0.3433333333333334,"['11Y', '11Y', '16Y', '16Y', '16Y', '3Y', '3Y', '3Y', '42', '42', '42']"
1387,1419,2,1.4333333333333333,"['11Y', '11Y']"
1419,3758,8,2.1952380952380954,"['11Y', '11Y', '32', '36', 'G8', 'G8', 'G8', 'G8']"
3758,3739,9,1.2791666666666668,"['11Y', '11Y', '32', '32', '32', '33', '33', '36', '36']"
3739,1303,9,2.8000000000000003,"['11Y', '11Y', '32', '32', '32', '33', '33', '36', '36']"
1303,1266,9,0.6041666666666667,"['11Y', '11Y', '16E', '16E', '16E', '3F', '3F', '3F', '52']"
1266,1212,5,1.025,"['11Y', '11Y', '16E', '16E', '16E']"
359,3491,2,0.9666666666666667,"['11Y', '11Y']"
3491,311,2,0.5666666666666667,"['11Y', '11Y']"
311,275,2,1.2333333333333334,"['11Y', '11Y']"
275,249,2,0.8333333333333334,"['11Y', '11Y']"
165,156,2,0.7333333333333333,"['11Y', '11Y']"
156,146,2,0.5333333333333333,"['11Y', '11Y']"
3474,3096,2,2.0166666666666666,"['11Y', '11Y']"
3096,3095,2,2.2,"['11Y', '11Y']"
3097,3094,2,1.8666666666666667,"['11Y', '11Y']"
3094,3093,2,1.0833333333333333,"['11Y', '11Y']"
3093,3092,2,2.216666666666667,"['11Y', '11Y']"
3092,3091,2,0.45,"['11Y', '11Y']"
3091,3090,2,0.36666666666666664,"['11Y', '11Y']"
3090,3098,2,0.31666666666666665,"['11Y', '11Y']"
3098,3089,2,0.35,"['11Y', '11Y']"
3089,3088,2,0.36666666666666664,"['11Y', '11Y']"
3088,3087,2,0.5666666666666667,"['11Y', '11Y']"
3087,3086,2,0.5,"['11Y', '11Y']"
3086,3085,2,0.25,"['11Y', '11Y']"
3085,3084,2,0.45,"['11Y', '11Y']"
